RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Rent per Square Foot,Price per Sqft,Rent Based Estimate,Sale Based Estimate,Exact Average,Abodu Estimate
94386,84017,Coalville,UT,Summit Park,Summit County,12285,1.318,,"62,631",,"62,631","60,000"
75030,38847,Golden,MS,Tupelo,Itawamba County,12286,0.592,56,"28,132",27720,"27,926","30,000"
78180,46555,North Webster,IN,Warsaw,Kosciusko County,12287,0.95,130,"45,144",64350,"54,747","50,000"
86969,65740,Merriam Woods Village,MO,Branson,Taney County,12288,0.702,77,"33,359",38115,"35,737","40,000"
69616,27937,Gates,NC,Virginia Beach-Norfolk-Newport News,Gates County,12289,0.588,,"27,942",,"27,942","30,000"
69674,28032,Cramerton,NC,Charlotte-Concord-Gastonia,Gaston County,12290,0.868,113,"41,247",55935,"48,591","50,000"
60207,6231,Hebron,CT,Hartford-West Hartford-East Hartford,Tolland County,12291,1.108,147,"52,652",72765,"62,709","60,000"
64657,16625,Greenfield,PA,Altoona,Blair County,12292,0.83,70,"39,442",34650,"37,046","40,000"
82620,56097,Wells,MN,,Faribault County,12293,0.97,74,"46,094",36630,"41,362","40,000"
90894,75424,Blue Ridge,TX,Dallas-Fort Worth-Arlington,Collin County,12294,0.968,138,"45,999",68310,"57,155","60,000"
73327,35118,Sylvan Springs,AL,Birmingham-Hoover,Jefferson County,12295,0.684,67,"32,504",33165,"32,834","30,000"
73842,36351,New Brockton,AL,Enterprise,Coffee County,12296,0.598,62,"28,417",30690,"29,553","30,000"
65396,18237,McAdoo,PA,Pottsville,Schuylkill County,12297,0.502,,"23,855",,"23,855","20,000"
90095,73572,Walters,OK,Lawton,Cotton County,12298,0.528,,"25,091",,"25,091","30,000"
59321,4040,Harrison,ME,Portland-South Portland,Cumberland County,12299,1.512,190,"71,850",94050,"82,950","80,000"
77227,44609,Beloit,OH,Salem,Columbiana County,12300,0.684,87,"32,504",43065,"37,784","40,000"
81384,53560,Mazomanie,WI,Madison,Dane County,12301,0.7,,"33,264",,"33,264","30,000"
82062,55043,Lakeland,MN,Minneapolis-St. Paul-Bloomington,Washington County,12302,0.996,213,"47,330",105435,"76,382","80,000"
66220,20119,Catlett,VA,Washington-Arlington-Alexandria,Fauquier County,12303,0.966,203,"45,904",100485,"73,195","70,000"
79640,49256,Morenci,MI,Adrian,Lenawee County,12304,0.668,,"31,743",,"31,743","30,000"
79656,49274,Reading,MI,Hillsdale,Hillsdale County,12305,0.852,78,"40,487",38610,"39,549","40,000"
63155,13491,Winfield,NY,Utica-Rome,Herkimer County,12306,0.838,75,"39,822",37125,"38,473","40,000"
74818,38449,Ardmore,TN,,Giles County,12307,0.732,84,"34,785",41580,"38,182","40,000"
67828,23841,Dinwiddie,VA,Richmond,Dinwiddie County,12308,0.806,,"38,301",,"38,301","40,000"
91699,77050,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,12309,0.846,78,"40,202",38610,"39,406","40,000"
79574,49088,Scotts,MI,Kalamazoo-Portage,Kalamazoo County,12310,0.886,123,"42,103",60885,"51,494","50,000"
80525,50674,Sumner,IA,Waterloo-Cedar Falls,Bremer County,12311,0.586,,"27,847",,"27,847","30,000"
61108,8554,Roebling,NJ,Philadelphia-Camden-Wilmington,Burlington County,12312,1.146,106,"54,458",52470,"53,464","50,000"
65079,17509,Sadsbury,PA,Lancaster,Lancaster County,12313,0.796,144,"37,826",71280,"54,553","50,000"
91974,77485,Wallis,TX,Houston-The Woodlands-Sugar Land,Austin County,12314,0.702,112,"33,359",55440,"44,400","40,000"
67771,23603,Newport News,VA,Virginia Beach-Norfolk-Newport News,Newport News City,12315,0.768,107,"36,495",52965,"44,730","40,000"
82593,56057,Le Center,MN,Minneapolis-St. Paul-Bloomington,Le Sueur County,12316,0.596,73,"28,322",36135,"32,228","30,000"
87415,67025,Cheney,KS,Wichita,Sedgwick County,12317,0.726,102,"34,500",50490,"42,495","40,000"
63923,15140,Pitcairn,PA,Pittsburgh,Allegheny County,12318,0.602,,"28,607",,"28,607","30,000"
74134,37051,Vanleer,TN,Nashville-Davidson--Murfreesboro--Franklin,Dickson County,12319,0.724,103,"34,404",50985,"42,695","40,000"
98864,96725,Holualoa,HI,Hilo,Hawaii County,12320,1.608,352,"76,412",174240,"125,326","130,000"
58857,2670,Dennis,MA,Barnstable Town,Barnstable County,12321,1.6,341,"76,032",168795,"122,414","120,000"
82875,56466,Motley,MN,,Morrison County,12322,0.686,105,"32,599",51975,"42,287","40,000"
87245,66615,Topeka,KS,Topeka,Shawnee County,12323,0.896,129,"42,578",63855,"53,216","50,000"
64833,16950,Westfield,PA,,Tioga County,12324,0.658,55,"31,268",27225,"29,247","30,000"
80504,50651,La Porte City,IA,Waterloo-Cedar Falls,Black Hawk County,12325,0.79,103,"37,541",50985,"44,263","40,000"
65055,17364,Jackson,PA,York-Hanover,York County,12326,0.89,123,"42,293",60885,"51,589","50,000"
74316,37342,Hillsboro,TN,Tullahoma-Manchester,Coffee County,12327,0.77,86,"36,590",42570,"39,580","40,000"
76730,43532,Liberty Center,OH,,Henry County,12328,0.552,,"26,231",,"26,231","30,000"
59542,4538,Boothbay Harbor,ME,,Lincoln County,12329,1.142,,"54,268",,"54,268","50,000"
99859,98546,Grapeview,WA,Shelton,Mason County,12330,1.256,,"59,685",,"59,685","60,000"
58390,1506,Brookfield,MA,Worcester,Worcester County,12331,1.048,157,"49,801",77715,"63,758","60,000"
69362,27503,Bahama,NC,Durham-Chapel Hill,Durham County,12332,0.782,128,"37,161",63360,"50,260","50,000"
71594,31606,Valdosta,GA,Valdosta,Lowndes County,12333,0.606,76,"28,797",37620,"33,209","30,000"
77779,45723,Coolville,OH,Athens,Athens County,12334,0.704,71,"33,454",35145,"34,300","30,000"
77803,45771,Racine,OH,,Meigs County,12335,0.672,,"31,933",,"31,933","30,000"
77855,45846,Fort Recovery,OH,Celina,Mercer County,12336,0.74,105,"35,165",51975,"43,570","40,000"
71949,32343,Midway,FL,Tallahassee,Gadsden County,12337,0.836,118,"39,727",58410,"49,068","50,000"
63264,13743,Candor,NY,Binghamton,Tioga County,12338,0.918,74,"43,623",36630,"40,127","40,000"
69236,27207,Bear Creek,NC,Durham-Chapel Hill,Chatham County,12339,0.814,86,"38,681",42570,"40,626","40,000"
82072,55055,Newport,MN,Minneapolis-St. Paul-Bloomington,Washington County,12340,0.936,188,"44,479",93060,"68,769","70,000"
82226,55375,Saint Bonifacius,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,12341,1.178,178,"55,979",88110,"72,044","70,000"
65577,18709,Luzerne,PA,Scranton--Wilkes-Barre--Hazleton,Luzerne County,12342,0.622,49,"29,557",24255,"26,906","30,000"
66959,21661,Rock Hall,MD,,Kent County,12343,1.048,123,"49,801",60885,"55,343","60,000"
78900,48006,Avoca,MI,Detroit-Warren-Dearborn,Saint Clair County,12344,0.684,,"32,504",,"32,504","30,000"
67798,23696,Seaford,VA,Virginia Beach-Norfolk-Newport News,York County,12345,0.9,147,"42,768",72765,"57,767","60,000"
68858,26033,Cameron,WV,Wheeling,Marshall County,12346,0.564,,"26,801",,"26,801","30,000"
69247,27229,Candor,NC,,Montgomery County,12347,0.624,55,"29,652",27225,"28,439","30,000"
73206,34756,Montverde,FL,Orlando-Kissimmee-Sanford,Lake County,12348,0.924,165,"43,908",81675,"62,792","60,000"
77852,45843,Forest,OH,,Hardin County,12349,0.612,,"29,082",,"29,082","30,000"
61177,8802,Bethlehem,NJ,New York-Newark-Jersey City,Hunterdon County,12350,1.038,160,"49,326",79200,"64,263","60,000"
75864,41007,Mentor,KY,Cincinnati,Campbell County,12351,0.892,110,"42,388",54450,"48,419","50,000"
76486,43046,Millersport,OH,Columbus,Fairfield County,12352,0.944,138,"44,859",68310,"56,584","60,000"
74324,37352,Lynchburg,TN,Tullahoma-Manchester,Moore County,12353,0.782,,"37,161",,"37,161","40,000"
60145,6089,Simsbury,CT,Hartford-West Hartford-East Hartford,Hartford County,12354,1.064,,"50,561",,"50,561","50,000"
63455,14172,Wilson,NY,Buffalo-Cheektowaga-Niagara Falls,Niagara County,12355,0.826,100,"39,252",49500,"44,376","40,000"
77795,45760,Middleport,OH,,Meigs County,12356,0.652,,"30,983",,"30,983","30,000"
88892,71064,Plain Dealing,LA,Shreveport-Bossier City,Bossier Parish,12357,0.648,,"30,793",,"30,793","30,000"
75660,40379,Stamping Ground,KY,Lexington-Fayette,Scott County,12358,0.812,106,"38,586",52470,"45,528","50,000"
65703,19022,Eddystone,PA,Philadelphia-Camden-Wilmington,Delaware County,12359,0.952,,"45,239",,"45,239","50,000"
60148,6092,Simsbury,CT,Hartford-West Hartford-East Hartford,Hartford County,12360,0.93,,"44,194",,"44,194","40,000"
75107,39041,Bolton,MS,Jackson,Hinds County,12361,0.738,99,"35,070",49005,"42,037","40,000"
92276,78140,Nixon,TX,,Gonzales County,12362,0.596,38,"28,322",18810,"23,566","20,000"
58855,2668,Barnstable,MA,Barnstable Town,Barnstable County,12363,1.144,244,"54,363",120780,"87,571","90,000"
76883,43910,Bloomingdale,OH,Weirton-Steubenville,Jefferson County,12364,0.618,76,"29,367",37620,"33,494","30,000"
78275,46792,Warren,IN,Huntington,Huntington County,12365,0.586,67,"27,847",33165,"30,506","30,000"
99242,97385,Sublimity,OR,Salem,Marion County,12366,0.974,190,"46,284",94050,"70,167","70,000"
75465,39897,Whigham,GA,,Grady County,12367,0.664,,"31,553",,"31,553","30,000"
60664,7423,Ho Ho Kus,NJ,New York-Newark-Jersey City,Bergen County,12368,1.588,312,"75,462",154440,"114,951","110,000"
63545,14471,Richmond,NY,Rochester,Ontario County,12369,1.094,125,"51,987",61875,"56,931","60,000"
93011,79553,Stamford,TX,Abilene,Jones County,12370,0.522,23,"24,805",11385,"18,095","20,000"
96207,90704,Avalon,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,12371,2.404,608,"114,238",300960,"207,599","210,000"
58298,1225,Cheshire,MA,Pittsfield,Berkshire County,12372,0.902,124,"42,863",61380,"52,122","50,000"
63833,15014,Brackenridge,PA,Pittsburgh,Allegheny County,12373,0.64,49,"30,413",24255,"27,334","30,000"
64255,15697,Youngwood,PA,Pittsburgh,Westmoreland County,12374,0.704,83,"33,454",41085,"37,270","40,000"
81348,53521,Brooklyn,WI,Madison,Dane County,12375,0.79,,"37,541",,"37,541","40,000"
71600,31626,Boston,GA,Thomasville,Thomas County,12376,0.66,64,"31,363",31680,"31,522","30,000"
93926,82431,Lovell,WY,,Big Horn County,12377,0.704,,"33,454",,"33,454","30,000"
68055,24236,Damascus,VA,Kingsport-Bristol-Bristol,Washington County,12378,0.786,82,"37,351",40590,"38,970","40,000"
71709,31831,Waverly Hall,GA,Columbus,Harris County,12379,0.676,98,"32,124",48510,"40,317","40,000"
99524,98039,Medina,WA,Seattle-Tacoma-Bellevue,King County,12380,2.408,855,"114,428",423225,"268,827","270,000"
77997,46157,Monrovia,IN,Indianapolis-Carmel-Anderson,Morgan County,12381,0.752,,"35,735",,"35,735","40,000"
62965,13116,Minoa,NY,Syracuse,Onondaga County,12382,1.1,103,"52,272",50985,"51,629","50,000"
86159,63736,Benton,MO,Sikeston,Scott County,12383,0.578,,"27,467",,"27,467","30,000"
58574,1984,Wenham,MA,Boston-Cambridge-Newton,Essex County,12384,1.314,282,"62,441",139590,"101,016","100,000"
60843,7857,Netcong,NJ,New York-Newark-Jersey City,Morris County,12385,1.464,178,"69,569",88110,"78,840","80,000"
67318,22578,White Stone,VA,,Lancaster County,12386,0.874,170,"41,532",84150,"62,841","60,000"
71210,30567,Pendergrass,GA,Jefferson,Jackson County,12387,0.74,117,"35,165",57915,"46,540","50,000"
82461,55802,Duluth,MN,Duluth,Saint Louis County,12388,1.768,296,"84,015",146520,"115,268","120,000"
97281,93453,Simmler,CA,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,12389,1.536,355,"72,991",175725,"124,358","120,000"
62654,12546,North East,NY,New York-Newark-Jersey City,Dutchess County,12390,1.316,163,"62,536",80685,"71,611","70,000"
65972,19505,Washington,PA,Reading,Berks County,12391,0.902,136,"42,863",67320,"55,092","60,000"
77191,44470,Southington,OH,Youngstown-Warren-Boardman,Trumbull County,12392,0.66,90,"31,363",44550,"37,957","40,000"
94680,84745,La Verkin,UT,St. George,Washington County,12393,0.782,160,"37,161",79200,"58,180","60,000"
70354,29178,Whitmire,SC,Newberry,Newberry County,12394,0.718,22,"34,119",10890,"22,505","20,000"
80716,51510,Carter Lake,IA,Omaha-Council Bluffs,Pottawattamie County,12395,0.69,,"32,789",,"32,789","30,000"
86676,65052,Linn Creek,MO,,Camden County,12396,0.536,107,"25,471",52965,"39,218","40,000"
62212,11732,East Norwich,NY,New York-Newark-Jersey City,Nassau County,12397,1.912,367,"90,858",181665,"136,262","140,000"
78115,46371,Rolling Prairie,IN,Michigan City-La Porte,La Porte County,12398,0.676,123,"32,124",60885,"46,504","50,000"
78969,48096,Ray,MI,Detroit-Warren-Dearborn,Macomb County,12399,0.948,,"45,049",,"45,049","50,000"
97211,93285,Wofford Heights,CA,Bakersfield,Kern County,12400,0.906,138,"43,053",68310,"55,682","60,000"
61205,8836,Bridgewater,NJ,New York-Newark-Jersey City,Somerset County,12401,1.288,233,"61,206",115335,"88,270","90,000"
89827,72946,Mountainburg,AR,Fort Smith,Crawford County,12402,0.574,62,"27,276",30690,"28,983","30,000"
99250,97396,Willamina,OR,Portland-Vancouver-Hillsboro,Yamhill County,12403,1.116,158,"53,032",78210,"65,621","70,000"
60770,7721,Cliffwood,NJ,New York-Newark-Jersey City,Monmouth County,12404,1.532,178,"72,801",88110,"80,455","80,000"
78280,46797,Woodburn,IN,Fort Wayne,Allen County,12405,0.72,91,"34,214",45045,"39,630","40,000"
96542,91906,Campo,CA,San Diego-Carlsbad,San Diego County,12406,1.578,217,"74,987",107415,"91,201","90,000"
98892,96755,Kapaau,HI,Hilo,Hawaii County,12407,1.764,365,"83,825",180675,"132,250","130,000"
62738,12775,Rock Hill,NY,,Sullivan County,12408,1.094,120,"51,987",59400,"55,693","60,000"
61966,10987,Tuxedo,NY,New York-Newark-Jersey City,Orange County,12409,1.706,246,"81,069",121770,"101,420","100,000"
79699,49332,Mecosta,MI,Big Rapids,Mecosta County,12410,0.826,,"39,252",,"39,252","40,000"
69531,27832,Gaston,NC,Roanoke Rapids,Northampton County,12411,0.666,,"31,648",,"31,648","30,000"
78145,46501,Argos,IN,Plymouth,Marshall County,12412,0.618,73,"29,367",36135,"32,751","30,000"
64207,15636,Penn,PA,Pittsburgh,Westmoreland County,12413,0.786,137,"37,351",67815,"52,583","50,000"
64860,17028,East Hanover,PA,Harrisburg-Carlisle,Dauphin County,12414,0.936,138,"44,479",68310,"56,394","60,000"
60085,6018,Canaan,CT,Torrington,Litchfield County,12415,1.18,134,"56,074",66330,"61,202","60,000"
77858,45850,Harrod,OH,Lima,Allen County,12416,0.62,77,"29,462",38115,"33,789","30,000"
78939,48063,Columbus,MI,Detroit-Warren-Dearborn,Saint Clair County,12417,0.68,,"32,314",,"32,314","30,000"
92078,77650,Port Bolivar,TX,Houston-The Woodlands-Sugar Land,Galveston County,12418,1.5,198,"71,280",98010,"84,645","80,000"
60425,6756,Goshen,CT,Torrington,Litchfield County,12419,1.086,,"51,607",,"51,607","50,000"
66913,21561,Swanton,MD,,Garrett County,12420,1.09,187,"51,797",92565,"72,181","70,000"
70837,30055,Mansfield,GA,Atlanta-Sandy Springs-Roswell,Jasper County,12421,0.772,113,"36,685",55935,"46,310","50,000"
89366,72088,Fairfield Bay,AR,,Van Buren County,12422,0.624,,"29,652",,"29,652","30,000"
99776,98392,Suquamish,WA,Bremerton-Silverdale,Kitsap County,12423,1.286,242,"61,111",119790,"90,450","90,000"
75502,40056,Pewee Valley,KY,Louisville/Jefferson County,Oldham County,12424,0.932,135,"44,289",66825,"55,557","60,000"
82436,55767,Moose Lake,MN,Duluth,Carlton County,12425,1.042,,"49,516",,"49,516","50,000"
82416,55741,Gilbert,MN,Duluth,Saint Louis County,12426,0.898,100,"42,673",49500,"46,086","50,000"
90397,74435,Gore,OK,Fort Smith,Sequoyah County,12427,0.61,,"28,987",,"28,987","30,000"
76738,43542,Monclova,OH,Toledo,Lucas County,12428,0.952,125,"45,239",61875,"53,557","50,000"
77114,44288,Windham,OH,Akron,Portage County,12429,0.7,69,"33,264",34155,"33,710","30,000"
79332,48722,Bridgeport,MI,Saginaw,Saginaw County,12430,0.61,68,"28,987",33660,"31,324","30,000"
95919,89444,Wellington,NV,Gardnerville Ranchos,Douglas County,12431,0.972,193,"46,189",95535,"70,862","70,000"
60981,8092,Stafford,NJ,New York-Newark-Jersey City,Ocean County,12432,1.03,151,"48,946",74745,"61,845","60,000"
68171,24486,Weyers Cave,VA,Staunton-Waynesboro,Augusta County,12433,0.908,142,"43,148",70290,"56,719","60,000"
78622,47459,Solsberry,IN,,Greene County,12434,0.632,,"30,033",,"30,033","30,000"
79013,48145,La Salle,MI,Monroe,Monroe County,12435,0.766,120,"36,400",59400,"47,900","50,000"
64562,16353,Washington,PA,,Clarion County,12436,1.032,81,"49,041",40095,"44,568","40,000"
75255,39335,Lauderdale,MS,Meridian,Lauderdale County,12437,0.62,,"29,462",,"29,462","30,000"
92451,78417,Corpus Christi,TX,Corpus Christi,Nueces County,12438,1.102,92,"52,367",45540,"48,954","50,000"
60328,6469,Chester,CT,Hartford-West Hartford-East Hartford,Middlesex County,12439,1.06,,"50,371",,"50,371","50,000"
60821,7832,Knowlton,NJ,Allentown-Bethlehem-Easton,Warren County,12440,0.92,143,"43,718",70785,"57,252","60,000"
62603,12484,Marbletown,NY,Kingston,Ulster County,12441,1.26,184,"59,875",91080,"75,478","80,000"
90996,75630,Avinger,TX,,Marion County,12442,0.698,57,"33,169",28215,"30,692","30,000"
91364,76360,Electra,TX,Wichita Falls,Wichita County,12443,0.556,,"26,421",,"26,421","30,000"
59012,3048,Greenville,NH,Manchester-Nashua,Hillsborough County,12444,0.97,122,"46,094",60390,"53,242","50,000"
63755,14821,Campbell,NY,Corning,Steuben County,12445,0.902,67,"42,863",33165,"38,014","40,000"
62760,12809,Argyle,NY,Glens Falls,Washington County,12446,1.14,115,"54,173",56925,"55,549","60,000"
68007,24137,Penhook,VA,Roanoke,Franklin County,12447,0.98,,"46,570",,"46,570","50,000"
77453,45120,Felicity,OH,Cincinnati,Clermont County,12448,0.84,80,"39,917",39600,"39,758","40,000"
73581,35741,Huntsville,AL,Huntsville,Madison County,12449,0.664,102,"31,553",50490,"41,022","40,000"
95775,89040,Overton,NV,Las Vegas-Henderson-Paradise,Clark County,12450,0.804,140,"38,206",69300,"53,753","50,000"
99652,98240,Custer,WA,Bellingham,Whatcom County,12451,0.844,236,"40,107",116820,"78,463","80,000"
62589,12466,Port Ewen,NY,Kingston,Ulster County,12452,1.224,145,"58,164",71775,"64,970","60,000"
64858,17026,Bethel,PA,Lebanon,Lebanon County,12453,0.796,122,"37,826",60390,"49,108","50,000"
78641,47520,Cannelton,IN,,Perry County,12454,0.662,69,"31,458",34155,"32,807","30,000"
87541,67335,Cherryvale,KS,Coffeyville,Montgomery County,12455,0.51,,"24,235",,"24,235","20,000"
64894,17063,Armagh,PA,Lewistown,Mifflin County,12456,0.686,,"32,599",,"32,599","30,000"
91020,75661,Marshall,TX,Marshall,Harrison County,12457,0.722,,"34,309",,"34,309","30,000"
99942,98648,Stevenson,WA,Portland-Vancouver-Hillsboro,Skamania County,12458,1.1,205,"52,272",101475,"76,874","80,000"
71425,31078,Roberta,GA,Macon-Bibb County,Crawford County,12459,0.618,,"29,367",,"29,367","30,000"
82939,56567,New York Mills,MN,Fergus Falls,Otter Tail County,12460,0.634,,"30,128",,"30,128","30,000"
91876,77364,Point Blank,TX,,San Jacinto County,12461,0.966,104,"45,904",51480,"48,692","50,000"
97200,93271,Three Rivers,CA,Visalia-Porterville,Tulare County,12462,0.92,206,"43,718",101970,"72,844","70,000"
76715,43517,Edgerton,OH,,Williams County,12463,0.628,68,"29,843",33660,"31,751","30,000"
76626,43318,De Graff,OH,Bellefontaine,Logan County,12464,0.672,66,"31,933",32670,"32,302","30,000"
78258,46773,Monroeville,IN,Fort Wayne,Allen County,12465,0.656,87,"31,173",43065,"37,119","40,000"
92971,79501,Anson,TX,Abilene,Jones County,12466,0.482,31,"22,905",15345,"19,125","20,000"
59704,4917,Belgrade,ME,Augusta-Waterville,Kennebec County,12467,1.02,,"48,470",,"48,470","50,000"
65328,18051,Weisenberg,PA,Allentown-Bethlehem-Easton,Lehigh County,12468,0.948,146,"45,049",72270,"58,659","60,000"
60559,7046,Mountain Lakes,NJ,New York-Newark-Jersey City,Morris County,12469,1.504,282,"71,470",139590,"105,530","110,000"
66546,20676,Port Republic,MD,Washington-Arlington-Alexandria,Calvert County,12470,0.934,191,"44,384",94545,"69,464","70,000"
82483,55917,Blooming Prairie,MN,Owatonna,Steele County,12471,0.786,93,"37,351",46035,"41,693","40,000"
59411,4254,Livermore Falls,ME,Lewiston-Auburn,Androscoggin County,12472,0.902,71,"42,863",35145,"39,004","40,000"
85546,62535,Forsyth,IL,Decatur,Macon County,12473,1.004,115,"47,710",56925,"52,318","50,000"
63396,14062,Hanover,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,12474,0.592,58,"28,132",28710,"28,421","30,000"
73087,34289,North Port,FL,North Port-Sarasota-Bradenton,Sarasota County,12475,0.978,130,"46,475",64350,"55,412","60,000"
90450,74547,Hartshorne,OK,McAlester,Pittsburg County,12476,0.576,,"27,372",,"27,372","30,000"
59366,4097,North Yarmouth,ME,Portland-South Portland,Cumberland County,12477,1.124,188,"53,412",93060,"73,236","70,000"
62641,12529,Hillsdale,NY,Hudson,Columbia County,12478,1.294,190,"61,491",94050,"77,770","80,000"
66250,20158,Hamilton,VA,Washington-Arlington-Alexandria,Loudoun County,12479,1.04,227,"49,421",112365,"80,893","80,000"
93457,80535,Laporte,CO,Fort Collins,Larimer County,12480,1.06,259,"50,371",128205,"89,288","90,000"
63294,13787,Colesville,NY,Binghamton,Broome County,12481,0.784,73,"37,256",36135,"36,695","40,000"
69054,26541,Maidsville,WV,Morgantown,Monongalia County,12482,0.872,92,"41,437",45540,"43,489","40,000"
74132,37049,Cross Plains,TN,Nashville-Davidson--Murfreesboro--Franklin,Robertson County,12483,0.812,134,"38,586",66330,"52,458","50,000"
79842,49648,Kewadin,MI,,Antrim County,12484,1.074,,"51,036",,"51,036","50,000"
90037,73463,Wilson,OK,Ardmore,Carter County,12485,0.62,48,"29,462",23760,"26,611","30,000"
90885,75414,Bells,TX,Sherman-Denison,Grayson County,12486,0.812,,"38,586",,"38,586","40,000"
84579,60551,Sheridan,IL,Ottawa-Peru,La Salle County,12487,0.828,110,"39,347",54450,"46,898","50,000"
91224,76066,Millsap,TX,Dallas-Fort Worth-Arlington,Parker County,12488,0.848,,"40,297",,"40,297","40,000"
67197,22213,Arlington,VA,Washington-Arlington-Alexandria,Arlington County,12489,2.108,482,"100,172",238590,"169,381","170,000"
58303,1235,Hinsdale,MA,Pittsfield,Berkshire County,12490,1.08,144,"51,322",71280,"61,301","60,000"
59416,4259,Monmouth,ME,Augusta-Waterville,Kennebec County,12491,0.944,138,"44,859",68310,"56,584","60,000"
81539,54015,Hammond,WI,Minneapolis-St. Paul-Bloomington,Saint Croix County,12492,0.798,,"37,921",,"37,921","40,000"
92592,78659,Paige,TX,Austin-Round Rock,Bastrop County,12493,0.92,149,"43,718",73755,"58,737","60,000"
97170,93235,Ivanhoe,CA,Visalia-Porterville,Tulare County,12494,0.91,130,"43,243",64350,"53,797","50,000"
65436,18346,Coolbaugh,PA,East Stroudsburg,Monroe County,12495,0.952,81,"45,239",40095,"42,667","40,000"
66796,21140,Riva,MD,Baltimore-Columbia-Towson,Anne Arundel County,12496,1.238,241,"58,830",119295,"89,062","90,000"
77081,44234,Hiram,OH,Akron,Portage County,12497,0.792,113,"37,636",55935,"46,785","50,000"
87644,67544,Hoisington,KS,Great Bend,Barton County,12498,0.604,62,"28,702",30690,"29,696","30,000"
58398,1518,Fiskdale,MA,Worcester,Worcester County,12499,1.014,175,"48,185",86625,"67,405","70,000"
85047,61547,Mapleton,IL,Peoria,Peoria County,12500,0.884,104,"42,008",51480,"46,744","50,000"
87243,66612,Topeka,KS,Topeka,Shawnee County,12501,0.438,,"20,814",,"20,814","20,000"
63407,14081,Hanover,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,12502,0.768,87,"36,495",43065,"39,780","40,000"
90018,73438,Healdton,OK,Ardmore,Carter County,12503,0.61,33,"28,987",16335,"22,661","20,000"
74484,37806,Mascot,TN,Knoxville,Knox County,12504,0.816,74,"38,776",36630,"37,703","40,000"
84552,60518,Earlville,IL,Ottawa-Peru,La Salle County,12505,0.748,75,"35,545",37125,"36,335","40,000"
91422,76470,Ranger,TX,,Eastland County,12506,0.462,20,"21,954",9900,"15,927","20,000"
64452,16115,Darlington,PA,Pittsburgh,Beaver County,12507,0.854,,"40,582",,"40,582","40,000"
76688,43447,Millbury,OH,Toledo,Wood County,12508,0.8,93,"38,016",46035,"42,026","40,000"
91512,76640,Ross,TX,Waco,McLennan County,12509,0.788,90,"37,446",44550,"40,998","40,000"
74121,37035,Chapmansboro,TN,Nashville-Davidson--Murfreesboro--Franklin,Cheatham County,12510,0.852,129,"40,487",63855,"52,171","50,000"
63316,13825,Otego,NY,Oneonta,Otsego County,12511,0.846,96,"40,202",47520,"43,861","40,000"
63863,15052,Industry,PA,Pittsburgh,Beaver County,12512,0.866,100,"41,152",49500,"45,326","50,000"
76720,43522,Grand Rapids,OH,Toledo,Wood County,12513,0.86,104,"40,867",51480,"46,174","50,000"
76620,43310,Belle Center,OH,Bellefontaine,Logan County,12514,0.726,85,"34,500",42075,"38,287","40,000"
70186,28742,Horse Shoe,NC,Asheville,Henderson County,12515,0.868,154,"41,247",76230,"58,739","60,000"
70479,29439,Folly Beach,SC,Charleston-North Charleston,Charleston County,12516,1.748,446,"83,065",220770,"151,917","150,000"
78710,47638,Wadesville,IN,Evansville,Posey County,12517,0.74,118,"35,165",58410,"46,787","50,000"
86001,63341,Wentzville,MO,St. Louis,Saint Charles County,12518,1.046,173,"49,706",85635,"67,670","70,000"
89792,72858,Pottsville,AR,Russellville,Pope County,12519,0.644,85,"30,603",42075,"36,339","40,000"
74200,37144,Petersburg,TN,,Lincoln County,12520,0.724,63,"34,404",31185,"32,795","30,000"
62908,13033,Ira,NY,Auburn,Cayuga County,12521,0.874,70,"41,532",34650,"38,091","40,000"
59512,4461,Milford,ME,Bangor,Penobscot County,12522,0.98,140,"46,570",69300,"57,935","60,000"
74342,37373,Sale Creek,TN,Chattanooga,Hamilton County,12523,0.686,,"32,599",,"32,599","30,000"
76646,43342,Prospect,OH,Marion,Marion County,12524,0.72,,"34,214",,"34,214","30,000"
97146,93202,Armona,CA,Hanford-Corcoran,Kings County,12525,0.892,127,"42,388",62865,"52,626","50,000"
63429,14125,Oakfield,NY,Batavia,Genesee County,12526,0.948,71,"45,049",35145,"40,097","40,000"
77626,45369,South Vienna,OH,Springfield,Clark County,12527,0.664,111,"31,553",54945,"43,249","40,000"
78462,47143,Memphis,IN,Louisville/Jefferson County,Clark County,12528,0.812,,"38,586",,"38,586","40,000"
84972,61434,Galva,IL,Davenport-Moline-Rock Island,Henry County,12529,0.664,,"31,553",,"31,553","30,000"
90913,75446,Honey Grove,TX,Bonham,Fannin County,12530,0.824,,"39,156",,"39,156","40,000"
86308,64061,Kingsville,MO,Warrensburg,Johnson County,12531,0.566,94,"26,896",46530,"36,713","40,000"
89556,72437,Lake City,AR,Jonesboro,Craighead County,12532,0.636,60,"30,223",29700,"29,961","30,000"
